"","Group.1","Group.2","x"
"636",1920,"MARTIN",0.0348610618771909
"637",2021,"MARTIN",0.0567619047619048
"638",2122,"MARTIN",0.0883055002920671
"639",1011,"MCDOWELL",0.0511452328159645
"640",1112,"MCDOWELL",0.014339969904618
"641",1213,"MCDOWELL",0.0138112740501819
"642",1314,"MCDOWELL",0.0173911583692441
"643",1415,"MCDOWELL",0.016894351871817
"644",1516,"MCDOWELL",0.0417474883790673
"645",1617,"MCDOWELL",0.0966350688929559
"646",1718,"MCDOWELL",0.0800837045329587
"647",1920,"MCDOWELL",0.0846631846542177
"648",2021,"MCDOWELL",0.0650649400022665
"649",2122,"MCDOWELL",0.215971091209181
"650",1011,"MECKLENBURG",0.062398478973378
"651",1112,"MECKLENBURG",0.0573512277449436
"652",1213,"MECKLENBURG",0.0663355997688263
"653",1314,"MECKLENBURG",0.0741465811306771
"654",1415,"MECKLENBURG",0.0789833749732233
"655",1516,"MECKLENBURG",0.0935388254543768
"656",1617,"MECKLENBURG",0.0712880097118865
"657",1718,"MECKLENBURG",0.0761468484038028
"658",1920,"MECKLENBURG",0.0397349932153535
"659",2021,"MECKLENBURG",0.0150263902610897
"660",2122,"MECKLENBURG",0.0553402213627685
"661",1011,"MITCHELL",0
"662",1112,"MITCHELL",0
"663",1213,"MITCHELL",0.0314885496183206
"664",1314,"MITCHELL",0.0016025641025641
"665",1415,"MITCHELL",0.0291811846689895
"666",1516,"MITCHELL",0.0446320313188521
"667",1617,"MITCHELL",0.0425046164176599
"668",1718,"MITCHELL",0.185016025641026
"669",1920,"MITCHELL",0.0825617283950617
"670",2021,"MITCHELL",0.109250398724083
"671",2122,"MITCHELL",0.0681167203723595
"672",1011,"MONTGOMERY",0.0190291888405096
"673",1112,"MONTGOMERY",0.0166516070737059
"674",1213,"MONTGOMERY",0.02106944264839
"675",1314,"MONTGOMERY",0.0417311693716188
"676",1415,"MONTGOMERY",0.0218322586787796
"677",1516,"MONTGOMERY",0.0254315279885334
"678",1617,"MONTGOMERY",0.0504837829651428
"679",1718,"MONTGOMERY",0.0395285873546743
"680",1920,"MONTGOMERY",0.0665643180349063
"681",2021,"MONTGOMERY",0.00263309187076003
"682",2122,"MONTGOMERY",0.0121012658227848
"683",1011,"MOORE",0.0206913753026558
"684",1112,"MOORE",0.0699285307584903
"685",1213,"MOORE",0.0402735408228886
"686",1314,"MOORE",0.0224128876744963
"687",1415,"MOORE",0.0483869578697165
"688",1516,"MOORE",0.0227058014454222
"689",1617,"MOORE",0.0303588185552928
"690",1718,"MOORE",0.0408754704630993
"691",1920,"MOORE",0.0022779304029304
"692",2021,"MOORE",0.00496714080398608
"693",2122,"MOORE",0.00602936681107633
"694",1011,"NASH",0.0843094665229921
"695",1112,"NASH",0.0492774099660629
"696",1213,"NASH",0.0448626153214244
"697",1314,"NASH",0.0411877654326026
"698",1415,"NASH",0.0178817436059504
"699",1516,"NASH",0.0477629831312937
"700",1617,"NASH",0.0197134949749905
"701",1718,"NASH",0.0189184814151239
"702",1920,"NASH",0.017585143693862
"703",2021,"NASH",0.00214591382273628
"704",2122,"NASH",0.0196780110226147
"705",1011,"NEW HANOVER",0.0191588246671959
"706",1112,"NEW HANOVER",0.0662994373882056
"707",1213,"NEW HANOVER",0.0534161601313844
"708",1314,"NEW HANOVER",0.035600227095092
"709",1415,"NEW HANOVER",0.0345787251552503
"710",1516,"NEW HANOVER",0.0374827675931172
"711",1617,"NEW HANOVER",0.0413407861077923
"712",1718,"NEW HANOVER",0.046905961220778
"713",1920,"NEW HANOVER",0.0402741210785218
"714",2021,"NEW HANOVER",0.0551468007514946
"715",2122,"NEW HANOVER",0.0448875547630499
"716",1011,"NORTHAMPTON",0.100539602102102
"717",1112,"NORTHAMPTON",0
"718",1213,"NORTHAMPTON",0.0214539007092199
"719",1314,"NORTHAMPTON",0.0246366100024637
"720",1415,"NORTHAMPTON",0
"721",1516,"NORTHAMPTON",0
"722",1617,"NORTHAMPTON",0
"723",1718,"NORTHAMPTON",0
"724",1920,"NORTHAMPTON",0
"725",2021,"NORTHAMPTON",0
"726",2122,"NORTHAMPTON",0
"727",1011,"ONSLOW",0.035200934164371
"728",1112,"ONSLOW",0.0742037049110843
"729",1213,"ONSLOW",0.0703986814014931
"730",1314,"ONSLOW",0.0594893912915734
"731",1415,"ONSLOW",0.048845983138181
"732",1516,"ONSLOW",0.0368082295833009
"733",1617,"ONSLOW",0.0602326821637932
"734",1718,"ONSLOW",0.0442520874326111
"735",1920,"ONSLOW",0.0140235293405583
"736",2021,"ONSLOW",0.0218237902636887
"737",2122,"ONSLOW",0.0267859713443496
"738",1011,"ORANGE",0.0362643884049595
"739",1112,"ORANGE",0.0507336267840469
"740",1213,"ORANGE",0.0347989505238624
"741",1314,"ORANGE",0.0643574577836987
"742",1415,"ORANGE",0.00323453286500438
"743",1516,"ORANGE",0.0264358304297329
"744",1617,"ORANGE",0.0581697989930435
"745",1718,"ORANGE",0.0451354914111763
"746",1920,"ORANGE",0.0378970749116735
"747",2021,"ORANGE",0.00426828274929541
"748",2122,"ORANGE",0.0124151804479673
"749",1011,"PAMLICO",0
"750",1112,"PAMLICO",0
"751",1213,"PAMLICO",0
"752",1314,"PAMLICO",0
"753",1415,"PAMLICO",0
"754",1516,"PAMLICO",0
"755",1617,"PAMLICO",0
"756",1718,"PAMLICO",0
"757",1920,"PAMLICO",0.0311815635345047
"758",2021,"PAMLICO",0
"759",2122,"PAMLICO",0.0190056466051508
"760",1011,"PASQUOTANK",0.0453363963500835
"761",1112,"PASQUOTANK",0.0556483096373484
"762",1213,"PASQUOTANK",0.0472091263605145
"763",1314,"PASQUOTANK",0.0491582208612373
"764",1415,"PASQUOTANK",0.0217086834733894
"765",1516,"PASQUOTANK",0.0128760128760129
"766",1617,"PASQUOTANK",0.0101463577073333
"767",1718,"PASQUOTANK",0.0118847961206351
"768",1920,"PASQUOTANK",0.0145922043891254
"769",2021,"PASQUOTANK",0.0434770990326546
"770",2122,"PASQUOTANK",0.0503048160942898
"771",1011,"PENDER",0.0379013318761253
"772",1112,"PENDER",0.00547875810190004
"773",1213,"PENDER",0.0444078947368421
"774",1314,"PENDER",0
"775",1415,"PENDER",0.0330956941193162
"776",1516,"PENDER",0.118676040420157
"777",1617,"PENDER",0.0386366621426382
"778",1718,"PENDER",0.0169196428571429
"779",1920,"PENDER",0.0152546296296296
"780",2021,"PENDER",0.0600589959727016
"781",2122,"PENDER",0.0959059199823531
"782",1011,"PERQUIMANS",0.0369047619047619
"783",1112,"PERQUIMANS",0
"784",1213,"PERQUIMANS",0
"785",1314,"PERQUIMANS",0
"786",1415,"PERQUIMANS",0.0216225566510984
"787",1516,"PERQUIMANS",0.0387031408308004
"788",1617,"PERQUIMANS",0.0408163265306122
"789",1718,"PERQUIMANS",0.0160714285714286
"790",1920,"PERQUIMANS",0.000676132521974307
"791",2021,"PERQUIMANS",0.0931875142401458
"792",2122,"PERQUIMANS",0
"793",1011,"PERSON",0.0446095057206168
"794",1112,"PERSON",0.0516823237299282
"795",1213,"PERSON",0.0515947383641358
"796",1314,"PERSON",0.0405027202098724
"797",1415,"PERSON",0.0880365178226136
"798",1516,"PERSON",0.0234096844702679
"799",1617,"PERSON",0.100453154059761
"800",1718,"PERSON",0.027553838016095
"801",1920,"PERSON",0.0211039082001416
"802",2021,"PERSON",0.0104600694444444
"803",2122,"PERSON",0.0185698875019263
"804",1011,"PITT",0.0356251980760493
"805",1112,"PITT",0.0218359431673586
"806",1213,"PITT",0.0190800821727813
"807",1314,"PITT",0.06304894837202
"808",1415,"PITT",0.0393114480829202
"809",1516,"PITT",0.038636962686138
"810",1617,"PITT",0.0212312744493692
"811",1718,"PITT",0.0311815091199568
"812",1920,"PITT",0.0114323082167484
"813",2021,"PITT",0.0285680000286119
"814",2122,"PITT",0.0302361917706959
"815",1011,"POLK",0.0253968253968254
"816",1112,"POLK",0
"817",1213,"POLK",0.0566520467836257
"818",1314,"POLK",0.0340136054421769
"819",1415,"POLK",0.0659763313609467
"820",1516,"POLK",0.138165509259259
"821",1617,"POLK",0
"822",1718,"POLK",0.119344583027635
"823",1920,"POLK",0.0208510638297872
"824",2021,"POLK",0
"825",2122,"POLK",0
"826",1011,"RANDOLPH",0.0132068925511528
"827",1112,"RANDOLPH",0.0258167060045911
"828",1213,"RANDOLPH",0.0268367377154603
"829",1314,"RANDOLPH",0.0280184317850964
"830",1415,"RANDOLPH",0.0309399138845009
"831",1516,"RANDOLPH",0.0369365341281107
"832",1617,"RANDOLPH",0.0501540989275907
"833",1718,"RANDOLPH",0.038902312137368
"834",1920,"RANDOLPH",0.0566574890445689
"835",2021,"RANDOLPH",0.027193140907643
"836",2122,"RANDOLPH",0.0420278854420282
"837",1011,"RICHMOND",0.00896055013044581
"838",1112,"RICHMOND",0.0252462496866951
"839",1213,"RICHMOND",0.0190401352732759
"840",1314,"RICHMOND",0.0220220847108428
"841",1415,"RICHMOND",0
"842",1516,"RICHMOND",0.0175096761621161
"843",1617,"RICHMOND",0.021943307449144
"844",1718,"RICHMOND",0.00255981871951454
"845",1920,"RICHMOND",0.0186771720848154
"846",2021,"RICHMOND",0.00381368866538358
"847",2122,"RICHMOND",0.0354744816586922
"848",1011,"ROBESON",0.0506134061024942
"849",1112,"ROBESON",0.0475320944839381
"850",1213,"ROBESON",0.0278317322987022
"851",1314,"ROBESON",0.0236359055973788
"852",1415,"ROBESON",0.0131907113930555
"853",1516,"ROBESON",0.0417775265120843
"854",1617,"ROBESON",0.0123955258687311
"855",1718,"ROBESON",0.0151337818960463
"856",1920,"ROBESON",0.00420544325173216
"857",2021,"ROBESON",0.00639090831229942
"858",2122,"ROBESON",0.0177742165279899
"859",1011,"ROCKINGHAM",0.0469524753846834
"860",1112,"ROCKINGHAM",0.053024265454666
"861",1213,"ROCKINGHAM",0.0654151300268376
"862",1314,"ROCKINGHAM",0.0674083659437801
"863",1415,"ROCKINGHAM",0.0527618397807552
"864",1516,"ROCKINGHAM",0.0549197106497801
"865",1617,"ROCKINGHAM",0.00819616393361878
"866",1718,"ROCKINGHAM",0.0231824895256572
"867",1920,"ROCKINGHAM",0.0131650746922109
"868",2021,"ROCKINGHAM",0.0105597341720376
"869",2122,"ROCKINGHAM",0.0262530037613561
"870",1011,"ROWAN",0.00668198207580075
"871",1112,"ROWAN",0.0152616179511821
"872",1213,"ROWAN",0.0432178807481581
"873",1314,"ROWAN",0.0184000668580674
"874",1415,"ROWAN",0.0249010783415449
"875",1516,"ROWAN",0.0534107755474751
"876",1617,"ROWAN",0.0515267626934712
"877",1718,"ROWAN",0.0616204144900609
"878",1920,"ROWAN",0.0339921351798324
"879",2021,"ROWAN",0.0124121136173768
"880",2122,"ROWAN",0.0639238781024579
"881",1011,"RUTHERFORD",0.0198234791793074
"882",1112,"RUTHERFORD",0.0399799963629751
"883",1213,"RUTHERFORD",0.0281037833415349
"884",1314,"RUTHERFORD",0.0424602321154045
"885",1415,"RUTHERFORD",0.0393717605153133
"886",1516,"RUTHERFORD",0.0918910380366933
"887",1617,"RUTHERFORD",0.0563127858731227
"888",1718,"RUTHERFORD",0.0578506838625315
"889",1920,"RUTHERFORD",0.0173449321734493
"890",2021,"RUTHERFORD",0.0435923875064564
"891",2122,"RUTHERFORD",0.0877495103972128
"892",1011,"SAMPSON",0.0493349749650234
"893",1112,"SAMPSON",0.0585679348786447
"894",1213,"SAMPSON",0.0313778155492966
"895",1314,"SAMPSON",0.0304597997475975
"896",1415,"SAMPSON",0.0251626594425244
"897",1516,"SAMPSON",0.0188927848853389
"898",1617,"SAMPSON",0.00748599088619804
"899",1718,"SAMPSON",0.0169737330717991
"900",1920,"SAMPSON",0.0284310512872219
"901",2021,"SAMPSON",0.0123420279701436
"902",2122,"SAMPSON",0.0117252464030815
"903",1011,"SCOTLAND",0.0190127380306436
"904",1112,"SCOTLAND",0.0179669291972983
"905",1213,"SCOTLAND",0.00959657777283236
"906",1314,"SCOTLAND",0.0114253414544112
"907",1415,"SCOTLAND",0.00417894187112847
"908",1516,"SCOTLAND",0.0425835758739247
"909",1617,"SCOTLAND",0.0176869142365566
"910",1718,"SCOTLAND",0.0204301639646467
"911",1920,"SCOTLAND",0.0189880230004623
"912",2021,"SCOTLAND",0.00489820070569156
"913",2122,"SCOTLAND",0.0484938672438672
"914",1011,"STANLY",0.0404813587933839
"915",1112,"STANLY",0.0995832002202407
"916",1213,"STANLY",0.000546807713009176
"917",1314,"STANLY",0.023771042599754
"918",1415,"STANLY",0.0187900700461071
"919",1516,"STANLY",0.00781126679272854
"920",1617,"STANLY",0.0147502350249697
"921",1718,"STANLY",0.0098759786754701
"922",1920,"STANLY",0.0121401732614968
"923",2021,"STANLY",0.0288945964749536
"924",2122,"STANLY",0.0159918258189287
"925",1011,"STOKES",0.00119323024473396
"926",1112,"STOKES",0.0388267841011743
"927",1213,"STOKES",0.0225161095298076
"928",1314,"STOKES",0.00499954123083596
"929",1415,"STOKES",0.011914319828722
"930",1516,"STOKES",0
"931",1617,"STOKES",0.0465413759813476
"932",1718,"STOKES",0.018540308658726
"933",1920,"STOKES",0.0174025052118782
"934",2021,"STOKES",0.000685046892884835
"935",2122,"STOKES",0.0151069921639542
"936",1011,"SURRY",0.00516789103945845
"937",1112,"SURRY",0.0148857708220903
"938",1213,"SURRY",0
"939",1314,"SURRY",0.0270178780272993
"940",1415,"SURRY",0.0223245564669302
"941",1516,"SURRY",0.0172789964924796
"942",1617,"SURRY",0.00388640933551844
"943",1718,"SURRY",0.00407197211783453
"944",1920,"SURRY",0.0506262079399351
"945",2021,"SURRY",0.0377925746569814
"946",2122,"SURRY",0.0259446573774637
"947",1011,"SWAIN",0.131586199294533
"948",1112,"SWAIN",0.0742481203007519
"949",1213,"SWAIN",0.284834282550229
"950",1314,"SWAIN",0.0426666666666667
"951",1415,"SWAIN",0.093349358974359
"952",1516,"SWAIN",0.0336904499913727
"953",1617,"SWAIN",0.104926108374384
"954",1718,"SWAIN",0.0380350838481906
"955",1920,"SWAIN",0.0291545189504373
"956",2021,"SWAIN",0.00515771526001705
"957",2122,"SWAIN",0.0818803975883982
"958",1011,"TOTAL",0.036810778898499
"959",1112,"TOTAL",0.039944666712602
"960",1213,"TOTAL",0.0396849403686584
"961",1314,"TOTAL",0.0393656526143763
"962",1415,"TOTAL",0.0407333300959619
"963",1516,"TOTAL",0.040233098904173
"964",1617,"TOTAL",0.0396624719008535
"965",1718,"TOTAL",0.0386076261323625
"966",1920,"TOTAL",0.0369315893355838
"967",2021,"TOTAL",0.0215728603693026
"968",2122,"TOTAL",0.0450626474384118
"969",1011,"TRANSYLVANIA",0.0659368409368409
"970",1112,"TRANSYLVANIA",0.0913651199091812
"971",1213,"TRANSYLVANIA",0.100154231733179
"972",1314,"TRANSYLVANIA",0.155733536740402
"973",1415,"TRANSYLVANIA",0.0403704555913484
"974",1516,"TRANSYLVANIA",0.19303683737646
"975",1617,"TRANSYLVANIA",0.0914619164619165
"976",1718,"TRANSYLVANIA",0.0842198581560284
"977",1920,"TRANSYLVANIA",0.0828937647754137
"978",2021,"TRANSYLVANIA",0.0786911669890393
"979",2122,"TRANSYLVANIA",0.0840201737260561
"980",1011,"TYRRELL",0
"981",1112,"TYRRELL",0
"982",1213,"TYRRELL",0.0653409090909091
"983",1314,"TYRRELL",0.0547368421052632
"984",1415,"TYRRELL",0.00284090909090909
"985",1516,"TYRRELL",0
"986",1617,"TYRRELL",0
"987",1718,"TYRRELL",0
"988",1920,"TYRRELL",0
"989",2021,"TYRRELL",0
"990",2122,"TYRRELL",0
"991",1011,"UNION",0.0153985041864412
"992",1112,"UNION",0.0231396211547814
"993",1213,"UNION",0.0470424261317003
"994",1314,"UNION",0.0200037957507961
"995",1415,"UNION",0.0181619305474692
"996",1516,"UNION",0.0455043859481958
"997",1617,"UNION",0.0214853801640437
"998",1718,"UNION",0.0259840756809192
"999",1920,"UNION",0.0177782327612854
"1000",2021,"UNION",0.0156914094234668
"1001",2122,"UNION",0.0560413268819956
"1002",1011,"VANCE",0.00368754448763052
"1003",1112,"VANCE",0.00838741868153633
"1004",1213,"VANCE",0
"1005",1314,"VANCE",0.0128737329781716
"1006",1415,"VANCE",0.0259985705229182
"1007",1516,"VANCE",0.0181064974192604
"1008",1617,"VANCE",0.0267146772641278
"1009",1718,"VANCE",0.0240230597337239
"1010",1920,"VANCE",0.0335322429763219
"1011",2021,"VANCE",0.0349782135076253
"1012",2122,"VANCE",0.0437846168576732
"1013",1011,"WAKE",0.0668016141095025
"1014",1112,"WAKE",0.0536977786487408
"1015",1213,"WAKE",0.0823727240741516
"1016",1314,"WAKE",0.0674699133413949
"1017",1415,"WAKE",0.0577102223587123
"1018",1516,"WAKE",0.0642885281215502
"1019",1617,"WAKE",0.0798531434024868
"1020",1718,"WAKE",0.0445955056904858
"1021",1920,"WAKE",0.0504483638730386
"1022",2021,"WAKE",0.036862947366899
"1023",2122,"WAKE",0.0601359435139185
"1024",1011,"WARREN",0.00263646128307782
"1025",1112,"WARREN",0.0189565063335991
"1026",1213,"WARREN",0
"1027",1314,"WARREN",0
"1028",1415,"WARREN",0.0257907657445
"1029",1516,"WARREN",0
"1030",1617,"WARREN",0
"1031",1718,"WARREN",0.0321246169560776
"1032",1920,"WARREN",0
"1033",2021,"WARREN",0
"1034",2122,"WARREN",0.00538340336134454
"1035",1011,"WASHINGTON",0.0598184818481848
"1036",1112,"WASHINGTON",0.0375169690238183
"1037",1213,"WASHINGTON",0.0443502824858757
"1038",1314,"WASHINGTON",0.00309154669619786
"1039",1415,"WASHINGTON",0.00315476190476191
"1040",1516,"WASHINGTON",0.0894868585732165
"1041",1617,"WASHINGTON",0.0923009109609168
"1042",1718,"WASHINGTON",0.0215863453815261
"1043",1920,"WASHINGTON",0.0940491052850603
"1044",2021,"WASHINGTON",0.0834128245892952
"1045",2122,"WASHINGTON",0.0264486517498566
"1046",1011,"WATAUGA",0.0345845857833451
"1047",1112,"WATAUGA",0.151555293456576
"1048",1213,"WATAUGA",0.0575741495112193
"1049",1314,"WATAUGA",0.0815121257080789
"1050",1415,"WATAUGA",0.038063076524615
"1051",1516,"WATAUGA",0.0837625857288779
"1052",1617,"WATAUGA",0.193609529739667
"1053",1718,"WATAUGA",0.06554700427564
"1054",1920,"WATAUGA",0.0556144706686502
"1055",2021,"WATAUGA",0.0467220093656875
"1056",2122,"WATAUGA",0.0280223789718061
"1057",1011,"WAYNE",0.0695832496647802
"1058",1112,"WAYNE",0.072616031482818
"1059",1213,"WAYNE",0.0888646817947282
"1060",1314,"WAYNE",0.0426391654993632
"1061",1415,"WAYNE",0.0563731212617506
"1062",1516,"WAYNE",0.0524699566781262
"1063",1617,"WAYNE",0.0312852361653867
"1064",1718,"WAYNE",0.0105369411351924
"1065",1920,"WAYNE",0.0212874414285896
"1066",2021,"WAYNE",0.0214660287533109
"1067",2122,"WAYNE",0.015279782557396
"1068",1011,"WILKES",0.015172862003129
"1069",1112,"WILKES",0.0269889836956986
"1070",1213,"WILKES",0.0237770267284926
"1071",1314,"WILKES",0.0236852997532843
"1072",1415,"WILKES",0.0094371515424147
"1073",1516,"WILKES",0.035187024164184
"1074",1617,"WILKES",0.0269136107338355
"1075",1718,"WILKES",0.0497298930234211
"1076",1920,"WILKES",0.0959515278192495
"1077",2021,"WILKES",0.0150523560209424
"1078",2122,"WILKES",0.0263527233635929
"1079",1011,"WILSON",0.0508279652401216
"1080",1112,"WILSON",0.0302089342777798
"1081",1213,"WILSON",0.0638326425251668
"1082",1314,"WILSON",0.0248073810111851
"1083",1415,"WILSON",0.0230219794161884
"1084",1516,"WILSON",0.0141105966007991
"1085",1617,"WILSON",0.0633217776456251
"1086",1718,"WILSON",0.0326752150204492
"1087",1920,"WILSON",0.0298631582883922
"1088",2021,"WILSON",0.0176118543723524
"1089",2122,"WILSON",0.0313945016396314
"1090",1011,"YADKIN",0.013246425567704
"1091",1112,"YADKIN",0.0349487418452936
"1092",1213,"YADKIN",0
"1093",1314,"YADKIN",0.00238988988988989
"1094",1415,"YADKIN",0.0128635346756152
"1095",1516,"YADKIN",0.0518563357546408
"1096",1617,"YADKIN",0
"1097",1718,"YADKIN",0.028158295281583
"1098",1920,"YADKIN",0.00506524725274725
"1099",2021,"YADKIN",0.00244900697799249
"1100",2122,"YADKIN",0.116039762816375
"1101",1011,"YANCEY",0.023479427549195
"1102",1112,"YANCEY",0.00101605364763259
"1103",1213,"YANCEY",0.0280243261012492
"1104",1314,"YANCEY",0.0419137466307278
"1105",1415,"YANCEY",0.0372969468489993
"1106",1516,"YANCEY",0.104483452101398
"1107",1617,"YANCEY",0.00569583438840631
"1108",1718,"YANCEY",0.0189865907203038
"1109",1920,"YANCEY",0.0414914493972526
"1110",2021,"YANCEY",0.017035217035217
"1111",2122,"YANCEY",0.0820250311629622
